key_										count_		count_wiki	count_multi	count_semi	count_single	
temporary:date_on								280		0		0		0		96		
temporary:description								3		0		0		0		3		
temporary:disused:name								1		0		0		0		1		
temporary:duckboards								2		0		0		0		1		
temporary:fixme									3		0		0		0		2		
temporary:foot									48		0		0		0		11		
temporary:footway								1		0		0		0		1		
temporary:hgv									1		0		0		0		1		
temporary:highway								168		0		0		1		19		
temporary:landuse								3		0		0		0		3		
temporary:lanes									1		0		0		0		1		
temporary:leisure								15		0		0		0		6		
temporary:man_made								3		0		0		0		1		
temporary:maxspeed								122		0		0		0		21		
temporary:maxspeed:forward							5		0		0		0		1		
temporary:maxweight								1		0		0		0		1		
temporary:maxwidth:lanes							10		0		2		0		0		
temporary:motorcar								1		0		0		0		1		
temporary:motor_vehicle								25		0		0		1		10		
temporary:movedto								1		0		0		0		1		
temporary:name									55		0		0		0		42		
temporary:name:en								14		0		0		0		1		
temporary:name:zh								14		0		0		0		1		
temporary:narrow								1		0		0		0		1		
temporary:natural								76		0		0		0		1		
temporary:note									24		0		0		0		10		
temporary:oneway								119		0		0		0		16		
temporary:oneway:bicycle							10		0		0		0		3		
temporary:opening_hours								1		0		0		0		1		
temporary:operator								4		0		0		0		3		
temporary:parking:lane:left							1		0		0		0		1		
temporary:railway								21		0		0		0		4		
temporary:service								2		0		0		0		1		
temporary:shop									1		0		0		0		1		
temporary:sidewalk								1		0		0		0		1		
temporary:social_facility							7		0		0		0		1		
temporary:social_facility:for							7		0		0		0		1		
temporary:sport									5		0		0		2		2		
temporary:surface								5		0		0		0		2		
temporary:time_off								8		0		0		0		4		
temporary:time_on								7		0		0		0		4		
temporary:tourism								33		0		0		0		2		
temporary:traffic_calming							1		0		0		0		1		
temporary:vehicle								11		0		0		0		3		
temporary:vehicle:backward							2		0		0		0		1		
temporary:website								1		0		0		0		1		
temporary:width									3		0		0		0		1		
temporary:workrules								10		0		0		0		1		
temporary_amenity								5		0		0		0		3		
temporary_highway								1		0		0		0		1		
temporary_name									4		0		0		0		4		
temporary_removed:highway							1		0		0		0		1		
temporary_removed:oneway							1		0		0		0		1		
temprature									2		0		0		0		2		
temps										1		0		0		0		1		
temptype									12		0		0		0		4		
ten-t										766		0		0		0		1		
tenant										322		0		0		3		271		
tenant:addr:city								2		0		0		0		2		
tenant:addr:country								2		0		0		0		2		
tenant:addr:housenumber								2		0		0		0		2		
tenant:addr:postcode								2		0		0		0		2		
tenant:addr:street								2		0		0		0		2		
tenant:name									1		0		0		0		1		
tenants										2		0		0		1		1		
tenant_02									1		0		0		0		1		
tenant_03									1		0		0		0		1		
tenant_04									1		0		0		0		1		
tenant_1									157		0		0		0		153		
tenant_10									19		0		0		0		19		
tenant_11									13		0		0		0		13		
tenant_12									8		0		0		0		8		
tenant_13									7		0		0		0		7		
tenant_14									6		0		0		0		6		
tenant_15									6		0		0		0		6		
tenant_16									2		0		0		0		2		
tenant_17									2		0		0		0		2		
tenant_18									2		0		0		0		2		
tenant_19									2		0		0		0		2		
tenant_1a									1		0		0		0		1		
tenant_2									155		0		0		0		153		
tenant_20									2		0		0		0		2		
tenant_21									2		0		0		0		2		
tenant_22									2		0		0		0		2		
tenant_23									2		0		0		0		2		
tenant_24									1		0		0		0		1		
tenant_25									1		0		0		0		1		
tenant_26									1		0		0		0		1		
tenant_27									1		0		0		0		1		
tenant_28									1		0		0		0		1		
tenant_29									1		0		0		0		1		
tenant_3									140		0		0		0		140		
tenant_30									1		0		0		0		1		
tenant_31									1		0		0		0		1		
tenant_4									112		0		0		0		112		
tenant_5									84		0		0		0		84		
tenant_6									65		0		0		0		65		
tenant_7									48		0		0		0		48		
tenant_8									32		0		0		0		32		
tenant_9									24		0		0		0		24		
tendant										2		0		0		0		2		
tennant										2		0		0		0		2		
tennis										40		0		0		0		9		
tennis:backwall									115		0		0		0		2		
tennis:benches									115		0		0		0		2		
tennis:clubhouse								115		0		0		0		2		
tennis:fence									115		0		0		0		2		
tennis:indoor_courts								1		0		0		0		1		
tension										14		0		0		0		4		
tent										11		0		0		0		4		
tent:rental									1		0		0		0		1		
tents										7574		0		0		0		73		
tents:-201707									1		0		0		0		1		
tents:capacity									1		0		0		0		1		
tenure_system									12		0		0		0		3		
ter										16		0		0		0		8		
terdampak_bencana								110		0		0		0		2		
terminal									6		0		0		0		5		
terminal_info									1		0		0		0		1		
terrace										255		0		0		0		9		
terrace:opening_hours								1		0		0		0		1		
terrace:units									3		0		0		0		3		
terraced									305		0		0		0		2		
terrace_type									16		0		0		0		1		
terrain										267		0		0		1		17		
terrain vert									1		0		0		0		1		
terrainid									196		0		0		0		9		
terreno										2		0		0		0		2		
territoire									2		0		0		0		1		
tertiary									40		0		0		0		9		
tertiary:note									4		0		0		0		1		
tertiary_industry								1		0		0		0		1		
tervapata									1		0		0		0		1		
teryt										8		0		0		0		7		
teryt:nam									3		0		0		0		1		
teryt:name									1175		0		0		0		385		
teryt:rm									4		0		0		0		2		
teryt:simc									58		0		0		0		48		
teryt:stan_na									3		0		0		0		2		
teryt:sym_ul									12		0		0		0		8		
teryt:terc									1		0		0		0		1		
teryt:typ									3		0		0		0		1		
teryt:ulic									362		0		0		0		173		
teryt:updated_by								1		0		0		0		1		
tescil_no									1		0		0		0		1		
tesla:ref									1		0		0		0		1		
tessellate									451		0		0		0		2		
test										18		0		0		0		8		
test:code									8		0		0		0		3		
test:cycle									184		0		0		0		4		
testada										33		0		0		0		22		
testada 1									32		0		0		0		31		
testada 2									32		0		0		0		32		
testdelete									612		0		0		0		1		
testerror									1		0		0		0		1		
testing										2		0		0		0		1		
testprojekt									50		0		0		0		1		
test_disused:maxspeed								1		0		0		0		1		
test_disused:motor_vehicle							2		0		0		0		1		
test_only									1		0		0		0		1		
test_run:start_date								11		0		0		0		1		
test_track									2		0		0		0		1		
tex										19		0		0		0		9		
texas_trunk_system								4771		0		0		0		4		
text										420		0		0		0		333		
text1										6206		0		0		1		24		
text2										1		0		0		0		1		
text:en										1		0		0		0		1		
text:eng									1		0		0		0		1		
text:meaning:en									29		0		0		0		10		
text:translation:en								5		0		0		0		5		
textphone									2		0		0		0		2		
texture										137		0		0		0		3		
text_meaning:en									3		0		0		0		3		
tf:difficulty									40		0		0		0		6		
tf:id										40		0		0		0		34		
tf:region									4		0		0		0		2		
tf:rid										38		0		0		0		12		
tfgmcitycentre									448		0		0		0		1		
tfl_travelzone									1		0		0		0		1		
tfpd										1		0		0		0		1		
thana										1		0		0		0		1		
thana_name									657		0		0		0		324		
thc:inscription_date								9		0		0		0		9		
the purpose of the object							3		0		0		0		2		
the stahlman									1		0		0		0		1		
theater1:name									1		0		0		0		1		
theater2:name									1		0		0		0		1		
theater:genre									5		0		0		0		4		
theater:part									2		0		0		0		2		
theater:stage									1		0		0		0		1		
theatre										104		0		0		0		14		
theatre:genre									446		0		0		12		33		
theatre:genre_1									1		0		0		0		1		
theatre:genre_2									1		0		0		0		1		
theatre:part									2		0		0		0		2		
theatre:seating									1		0		0		0		1		
theatre:show									1		0		0		0		1		
theatre:stage									25		0		0		0		1		
theatre:type									2449		4		0		1		20		
theatre:type_1									3		0		0		0		2		
theatre:type_2									1		0		0		0		1		
theatres									2		0		0		0		2		
theatricalia									6		0		0		0		6		
theme										49		0		0		0		19		
theme_park									8		0		0		0		3		
theme_park:opening_hours							1		0		0		0		1		
thermometer									12		0		0		0		3		
thermo_proboscis								1		0		0		0		1		
thilakawathiyar mahalir ellam							1		0		0		0		1		
thing										4		0		0		0		2		
thirteen_exists									3		0		0		0		1		
thirupur kumaran street								1		0		0		0		1		
thorntons									1		0		0		0		1		
thread_osm									68		0		0		0		1		
threat										1		0		0		0		1		
threeormor									39		0		0		0		2		
three_point_line								1		0		0		0		1		
through										1		0		0		0		1		
through_route									30		0		0		0		1		
thrulnqty									4		0		0		0		1		
thrulnwd									4		0		0		0		1		
thuwalguide_id									4		0		0		0		4		
thw:lv										631		0		0		0		9		
thw:rb										628		0		0		0		67		
tica code									1		0		0		0		1		
ticket										29		0		0		0		18		
ticket office									1		0		0		0		1		
ticket price									1		0		0		0		1		
ticket:public_transport								24		0		0		0		1		
ticketcounter									1		0		0		0		1		
tickets										6		0		0		0		4		
tickets:attraction								1		0		0		0		1		
tickets:avia									4		0		0		0		1		
tickets:bandy									2		0		0		0		1		
tickets:bus									16		0		0		0		1		
tickets:flixbus									1		0		0		0		1		
tickets:football								1		0		0		0		1		
tickets:museum									7		0		0		0		1		
tickets:public_transport							161		1		0		0		2		
tickets:public_transport_subscription						3		1		0		0		1		
tickets:suburban_train								63		0		0		0		1		
tickets:subway									12		0		0		0		1		
tickets:theatre									8		0		0		0		1		
tickets:train									7		0		0		0		2		
tickets:tram									12		0		0		0		1		
tickets:trolleybus								12		0		0		0		1		
ticket_desk									3		0		0		0		1		
ticket_sales									1		0		0		0		1		
ticks										1065		0		0		0		22		
ticks.description								1		0		0		0		1		
ticks:description								61		0		0		0		36		
ticks_1										2		0		0		0		1		
tidable										4		0		0		0		1		
tidal										50392		3		0		0		8		
tidalflat									6		0		0		0		1		
tidal_stream:direction								1		0		0		0		1		
tidal_stream:speed								1		0		0		0		1		
tident										13		0		0		0		3		
tide_difference									1		0		0		0		1		
tiedowns									1		0		0		0		1		
tiempo										860		0		0		0		57		
tiene locales									15		0		0		0		2		
ties										1		0		0		0		1		
tiff2014									5		0		0		0		1		
tiger 2010:way_id								108		0		0		43		62		
tiger.source:tlid								1		0		0		0		1		
tiger: county									1		0		0		0		1		
tiger:aland									1463		0		0		0		1435		
tiger:alt_name_base								4		0		0		0		4		
tiger:alt_name_direction_suffix							1		0		0		0		1		
tiger:alt_name_type								3		0		0		0		3		
tiger:areaid									1600		0		0		0		1583		
tiger:arid									1115		0		0		0		1113		
tiger:awater									1458		0		0		0		53		
tiger:base									1		0		0		0		1		
tiger:base_name									2		0		0		0		2		
tiger:cfcc									13039026	0		0		1404		448		
tiger:cfcc_1									18		0		0		0		8		
tiger:city									210		0		0		0		13		
tiger:city_left									39		0		0		0		1		
tiger:city_right								39		0		0		0		1		
tiger:classfp									3689		0		0		1		8		
tiger:county									12850950	0		0		2794		7867		
tiger:countyfp									11157		0		0		0		36		
tiger:countyis									1		0		0		0		1		
tiger:county_left								39		0		0		0		1		
tiger:county_right								39		0		0		0		1		
tiger:cousubfp									2		0		0		0		1		
tiger:cousubl									13		0		0		0		9		
tiger:cousubns									2		0		0		0		1		
tiger:cousubr									13		0		0		0		5		
tiger:cpi									3685		0		0		2		2		
tiger:direction									45		0		0		0		2		
tiger:fips									30		0		0		0		10		
tiger:flags									350		0		0		0		2		
tiger:fraddr									1		0		0		0		1		
tiger:funcstat									3688		0		0		1		5		
tiger:geoid									10		0		0		0		4		
tiger:geometry:reviewed								2		0		0		0		1		
tiger:globalid									38		0		0		0		37		
tiger:hydroid									1750		0		0		0		1720		
tiger:intptlat									2		0		0		0		1		
tiger:intptlon									2		0		0		0		1		
tiger:is									1		0		0		0		1		
tiger:landusetype								410		0		0		0		2		
tiger:lfromadd									247		0		0		1		186		
tiger:linearid									4708		0		0		5		3726		
tiger:lsad									3688		0		0		1		7		
tiger:ltoadd									247		0		0		1		181		
tiger:maxspeed									39		0		0		0		1		
tiger:mtfcc									35170		0		0		12		79		
tiger:nah									17		0		0		0		1		
tiger:name									3813		0		0		4		2345		
tiger:namelsad									3714		0		0		3		2392		
tiger:name_1									17		0		0		0		3		
tiger:name_2									3		0		0		0		2		
tiger:name_baref								1		0		0		0		1		
tiger:name_base									8270844		0		0		14262		834481		
tiger:name_base:alt_name							7		0		0		0		2		
tiger:name_base_1								1216948		0		0		1863		167301		
tiger:name_base_2								169626		0		0		388		26234		
tiger:name_base_3								30477		0		0		83		4475		
tiger:name_base_4								6552		0		0		18		851		
tiger:name_base_5								227		0		0		0		59		
tiger:name_base_6								13		0		0		0		8		
tiger:name_base_7								1		0		0		0		1		
tiger:name_base_alt								2		0		0		0		2		
tiger:name_direction								35		0		0		0		4		
tiger:name_directions								1		0		0		0		1		
tiger:name_direction_base							1		0		0		0		1		
tiger:name_direction_prefix							1331353		0		0		166		57		
tiger:name_direction_prefix_1							114067		0		0		23		25		
tiger:name_direction_prefix_2							15831		0		0		7		12		
tiger:name_direction_prefix_3							2897		0		0		1		9		
tiger:name_direction_prefix_4							543		0		0		0		7		
tiger:name_direction_prefix_5							20		0		0		0		4		
tiger:name_direction_suffix							484031		0		0		79		48		
tiger:name_direction_suffix1							1		0		0		0		1		
tiger:name_direction_suffix_1							64235		0		0		15		14		
tiger:name_direction_suffix_2							11256		0		0		3		14		
tiger:name_direction_suffix_3							1897		0		0		0		12		
tiger:name_direction_suffix_4							312		0		0		0		7		
tiger:name_direction_suffix_5							22		0		0		0		4		
tiger:name_direction_suffix_6							2		0		0		0		1		
tiger:name_full									3666		0		0		1		2162		
tiger:name_pre									1		0		0		0		1		
tiger:name_prefix								48		0		0		0		4		
tiger:name_prefix1								6		0		0		0		1		
tiger:name_ref									46		0		0		1		22		
tiger:name_suffix								10		0		0		0		5		
tiger:name_type									7109196		0		0		882		563		
tiger:name_type:alt_name							7		0		0		0		1		
tiger:name_type_1								379437		0		0		73		119		
tiger:name_type_2								44516		0		0		21		55		
tiger:name_type_3								6713		0		0		0		33		
tiger:name_type_4								1547		0		0		1		19		
tiger:name_type_5								26		0		0		0		5		
tiger:name_type_6								4		0		0		0		1		
tiger:name_type_alt								1		0		0		0		1		
tiger:name_type_prefix								2		0		0		0		1		
tiger:name_type_suffix								1		0		0		0		1		
tiger:pcicbsa									3687		0		0		2		3		
tiger:pcinecta									3687		0		0		0		2		
tiger:placefp									3687		0		0		3		2332		
tiger:placens									3683		0		0		3		2426		
tiger:plcidfp									3684		0		0		3		2427		
tiger:review									5		0		0		0		1		
tiger:reviewed									11543181	0		0		41		101		
tiger:reviewed_by_wernerp:at							4		0		0		0		1		
tiger:rfromadd									252		0		0		1		188		
tiger:rtoadd									252		0		0		1		185		
tiger:rttyp									789		0		0		0		1		
tiger:separated									2255846		0		0		2		4		
tiger:source									3376783		0		0		27		159		
tiger:speed_limit								1		0		0		0		1		
tiger:state									17		0		0		0		3		
tiger:statefp									14781		0		0		0		16		
tiger:state_id									746		0		0		0		1		
tiger:st_fips									32		0		0		0		4		
tiger:tlid									3377327		0		0		2034		3319179		
tiger:tlid2									102		0		0		0		3		
tiger:tlid3									2		0		0		0		2		
tiger:toaddr									1		0		0		0		1		
tiger:tow									1		0		0		0		1		
tiger:type									2		0		0		0		2		
tiger:upload									11		0		0		0		2		
tiger:upload_uid								334		0		0		0		2		
tiger:upload_uuid								2910843		0		0		126		3733		
tiger:ups									1		0		0		0		1		
tiger:vegetationtype								429		0		0		0		3		
tiger:way_id									11		0		0		0		11		
tiger:zip									1679		0		0		3		296		
tiger:zip_1									28		0		0		0		7		
tiger:zip_2									5		0		0		0		1		
tiger:zip_3									4		0		0		0		1		
tiger:zip_lef									1		0		0		0		1		
tiger:zip_left									4098029		0		0		1420		26765		
tiger:zip_left_1								198491		0		0		17		20364		
tiger:zip_left_11								30		0		0		0		1		
tiger:zip_left_12								48		0		0		0		1		
tiger:zip_left_2								44628		0		0		4		11738		
tiger:zip_left_3								14719		0		0		1		6143		
tiger:zip_left_4								4577		0		0		0		2665		
tiger:zip_left_5								6		0		0		0		2		
tiger:zip_left_6								1		0		0		0		1		
tiger:zip_right									3755336		0		0		1206		26267		
tiger:zip_rightjun								1		0		0		0		1		
tiger:zip_rightno								1		0		0		0		1		
tiger:zip_right_1								74291		0		0		3		13907		
tiger:zip_right_10								2		0		0		0		2		
tiger:zip_right_101								6		0		0		0		2		
tiger:zip_right_102								1		0		0		0		1		
tiger:zip_right_104								1		0		0		0		1		
tiger:zip_right_105								1		0		0		0		1		
tiger:zip_right_108								1		0		0		0		1		
tiger:zip_right_11								1		0		0		0		1		
tiger:zip_right_12								1		0		0		0		1		
tiger:zip_right_14								1		0		0		0		1		
tiger:zip_right_146								1		0		0		0		1		
tiger:zip_right_147								1		0		0		0		1		
tiger:zip_right_170								1		0		0		0		1		
tiger:zip_right_179								1		0		0		0		1		
tiger:zip_right_2								16500		0		0		0		6330		
tiger:zip_right_3								6098		0		0		0		3096		
tiger:zip_right_4								1816		0		0		0		1246		
tiger:zip_right_5								17		0		0		0		14		
tiger:zip_right_6								19		0		0		0		11		
tiger:zip_right_7								8		0		0		0		7		
tiger:zip_right_8								1		0		0		0		1		
tigerour:name_type								1		0		0		0		1		
tiger_base									11		0		0		0		1		
tiger_base_1									1		0		0		0		1		
tiger_reviewed									67		0		0		0		2		
tigeyesr:separated								6		0		0		0		1		
tigis										17		0		0		0		1		
tiipo										1		0		0		0		1		
tiled										1		0		0		0		1		
tiler										1		0		0		0		1		
tiles:pattern									8		0		0		0		1		
tiles:shape									8		0		0		0		1		
tiles:width									8		0		0		0		1		
tile_url									26		0		0		0		25		
till_datum									13		0		0		0		1		
tilt										160		0		0		0		3		
tilted										62		0		0		0		1		
tilting_technology								464		0		0		0		2		
tilt_angle									1		0		0		0		1		
timber_framing:colour								1		0		0		0		1		
timber_hgv									1		0		0		0		1		
time										418		0		0		1		137		
time:check_in									1		0		0		0		1		
time:check_out									1		0		0		0		1		
times										1		0		0		0		1		
timestamp									85		0		0		0		74		
timetable									373		0		0		1		6		
timetable:url									1		0		0		0		1		
timetable_box									16		0		0		0		4		
timetable_box:a3_landscape							8		0		0		0		1		
timetable_box:a3_portrait							1		0		0		0		1		
timetable_box:a4_landscape							3		0		0		0		1		
timetable_box:a4_portrait							3		0		0		0		1		
timezone									21		0		0		0		12		
timezone:note									1		0		0		0		1		
time_interval									9		0		0		2		6		
time_limit									1		0		0		0		1		
time_max									1		0		0		0		1		
time_off									14		0		0		0		9		
time_on										14		0		0		0		8		
time_record									4		0		0		0		1		
time_tables									46		0		0		0		1		
timing										1		0		0		0		1		
tin										2		0		0		0		2		
tinao										2		0		0		0		1		
tingkat										10		0		0		0		4		
tingkat kesejahteraan								2		0		0		0		1		
tip										382		0		0		0		18		
tipas										1		0		0		0		1		
tipcladire									1		0		0		0		1		
tipe										1		0		0		0		1		
tipe_atap									126		0		0		0		5		
tipe_dinding									126		0		0		0		4		
tipe_jalan									177		0		0		0		5		
tipe_jln									70		0		0		0		4		
tipe_jln_1									281		0		0		0		6		
tipo										12957		0		0		2		72		
tipo de superficie								1		0		0		0		1		
tipo1										18		0		0		0		1		
tipologia									359		0		0		0		4		
tipos										2		0		0		0		1		
tipo_area									1		0		0		0		1		
tipo_camino									3		0		0		0		1		
tipo_casis									1		0		0		0		1		
tipo_const									7257		0		0		0		4		
tipo_equip									3		0		0		0		1		
tipo_l										5		0		0		0		2		
tipo_sito									1		0		0		0		1		
tipo_super									61		0		0		0		8		
tipo_via									22		0		0		0		1		
tipo_vial									91		0		0		0		5		
tipo_v_des									23		0		0		0		1		
tip_inv										17		0		0		0		3		
tip_via_in									1		0		0		0		1		
tire_skid									1		0		0		0		1		
tirimmobilienid									27		0		0		0		26		
tiroler_wirtshaus								2		0		0		0		1		
tis										3		0		0		0		2		
tithe:plot_number								1		0		0		0		1		
title										85		0		0		0		84		
titles										1		0		0		0		1		
titular										1		0		0		0		1		
tlda:criteria									33		0		0		0		6		
tlda:inscription_date								1		0		0		0		1		
tlid										40		0		0		1		28		
tln_id										1		0		0		0		1		
tlof										1		0		0		0		1		
tmb:access_id									2		0		0		0		1		
tmb:image									2		0		0		0		1		
tmc										39890		0		0		237		3161		
tmc:backward									165		0		0		0		81		
tmc:cid_58:tabcd_1:class							902		0		0		0		5		
tmc:cid_58:tabcd_1:direction							326		0		0		1		3		
tmc:cid_58:tabcd_1:lclversion							893		0		0		0		7		
tmc:cid_58:tabcd_1:locationcode							892		0		0		0		632		
tmc:cid_58:tabcd_1:nextlocationcode						390		0		0		0		198		
tmc:cid_58:tabcd_1:prevlocationcode						387		0		0		0		196		
tmc:cid_58:tabcd_1:typename							1		0		0		0		1		
tmc:cid_58:tabcd_1:typename:loc							1		0		0		0		1		
tmc:forward									219		0		0		4		80		
tmp										56		0		0		0		9		
tmpid										17		0		0		0		4		
tmp_note									13		0		0		0		1		
tms										1		0		0		0		1		
tnb										1		0		0		0		1		
tnn										1		0		0		0		1		
tnode										17		0		0		1		15		
tnris:objectid									26		0		0		0		18		
to										2397		0		0		8		768		
to:ar										814		0		0		0		10		
to:bridge:name									5		0		0		0		2		
to:bridge:name:en								4		0		0		0		1		
to:bridge:name:ja								1		0		0		0		1		
to:bridge:name:zh								4		0		0		0		1		
to:en										6		0		0		0		3		
to:fr										1		0		0		0		1		
to:ja										4		0		0		0		2		
to:ja-hira									5		0		0		0		3		
to:ja-jpan									1		0		0		0		1		
to:ja-latn									5		0		0		0		3		
to:tunnel									10		0		0		0		1		
to:tunnel:name									10		0		0		0		2		
to:tunnel:name:en								2		0		0		0		1		
to:tunnel:name:ja								8		0		0		0		1		
to:tunnel:name:zh								2		0		0		0		1		
toaddl										940		0		0		0		546		
toaddr										940		0		0		0		548		
toadd_l										4		0		0		0		1		
toadd_r										4		0		0		0		1		
tobacco										248		0		0		0		3		
tobacco:authorization								1		0		0		0		1		
tobacco:ref									1		0		0		0		1		
tobbaco										1		0		0		0		1		
toda:05										1		0		0		0		1		
toda:23										1		0		0		0		1		
today										116		0		0		0		2		
todelete									3		0		0		0		1		
todo										3568		0		0		28		652		
tofeature									4		0		0		0		1		
togoto										4		0		0		0		1		
toilet										4561		0		0		1		32		
toilet:facilities								1105		0		0		0		3		
toilet:female									1		0		0		0		1		
toilet:handwashing								273		0		0		0		2		
toilet:male									1		0		0		0		1		
toilet:num_chambers								778		0		0		0		8		
toilet:num_households								23		0		0		0		3		
toilet:present									4		0		0		0		1		
toilets										16408		0		0		5		62		
toilets:access									2532		0		0		1		16		
toilets:access:covid19								1		0		0		0		1		
toilets:automatic_door								7		0		0		0		2		
toilets:barrier:key								1		0		0		0		1		
toilets:basement								1		0		0		0		1		
toilets:centralkey								1		0		0		0		1		
toilets:changing_places								1		0		0		0		1		
toilets:changing_table								36		0		0		0		4		
toilets:charge									1		0		0		0		1		
toilets:cleaning								2		0		0		0		2		
toilets:composting								1		0		0		0		1		
toilets:description								7		0		0		0		6		
toilets:disabled								24		0		0		0		3		
toilets:disposable								1		0		0		0		1		
toilets:disposal								16291		0		0		2		29		
toilets:drinking_water								1		0		0		0		1		
toilets:durability								1		0		0		0		1		
toilets:emptying								2		0		0		0		2		
toilets:fee									44		0		0		0		4		
toilets:fee:conditional								1		0		0		0		1		
toilets:female									62		0		0		0		1		
toilets:for:family								1		0		0		0		1		
toilets:for:female								17		0		0		0		1		
toilets:for:male								17		0		0		0		1		
toilets:for:unisex								3		0		0		0		1		
toilets:handrail								1		0		0		0		1		
toilets:handwashing								1330		0		0		0		3		
toilets:handwashing:hand_disinfection						5		0		0		0		1		
toilets:handwashing:soap							1		0		0		0		1		
toilets:hand_drying								19		0		0		0		2		
toilets:hot_water								13		0		0		0		2		
toilets:indoor									3		0		0		0		1		
toilets:location								5		0		0		0		1		
toilets:male									63		0		0		0		2		
toilets:number									1158		0		0		4		26		
toilets:num_chambers								12720		0		0		0		23		
toilets:num_households								12		0		0		0		5		
toilets:occupancy								27		0		0		0		2		
toilets:opening_hours								1		0		0		0		1		
toilets:ostomate								9		0		0		0		2		
toilets:paper_supplied								53		0		0		0		2		
toilets:position								32429		0		0		31		16		
toilets:scheme									22		0		0		0		8		
toilets:segregated								1		0		0		0		1		
toilets:sign:wheelchair								1		0		0		0		1		
toilets:status									17		0		0		0		4		
toilets:supervised								3		0		0		0		1		
toilets:supervisor								1		0		0		0		1		
toilets:tank									1		0		0		0		1		
toilets:technology								1		0		0		0		1		
toilets:type									12		0		0		0		4		
toilets:unisex									153		0		0		0		2		
toilets:urinal									1		0		0		0		1		
toilets:wheelchair								36825		0		0		0		16		
toilets:wheelchair:access							1		0		0		0		1		
toilets:wheelchair:description							12		0		0		0		8		
toilets_access									4		0		0		0		2		
toilets_disabled								2		0		0		0		1		
toilets_durability								5		0		0		0		1		
toilets_number									31		0		0		0		7		
toilets_technology								3		0		0		0		1		
toilet_bad									32		0		0		0		10		
toilet_good									36		0		0		0		13		
toilet_medium									22		0		0		1		9		
toilet_type									1		0		0		0		1		
toilet_users									1		0		0		0		1		
toiture										1		0		0		0		1		
tokyo										1		0		0		0		1		
tol										2		0		0		0		1		
tol:streetid									250		0		0		25		171		
toll										417676		1		0		4		39		
toll:agricultural								1		0		0		0		1		
toll:amount									1		0		0		0		1		
toll:automatic									2		0		0		0		1		
toll:backward									168		0		0		0		2		
toll:bicycle									999		0		0		0		2		
toll:bus									18231		0		0		0		3		
toll:bus:conditional								105		0		0		0		3		
toll:bus:lanes									1		0		1		0		0		
toll:car									1		0		0		0		1		
toll:conditional								167		0		0		0		3		
toll:cost_motorcar								4		0		0		0		2		
toll:customer									1		0		0		0		1		
toll:dog									3		0		0		0		2		
toll:emergency									1		0		0		0		1		
toll:foot									101		0		0		0		2		
toll:forward									143		0		0		0		2		
toll:hgv									70407		0		0		0		3		
toll:horse									57		0		0		0		2		
toll:hov									1482		0		0		0		2		
toll:hov:conditional								105		0		0		0		3		
toll:hov:lanes									1		0		1		0		0		
toll:lanes									150		0		14		0		0		
toll:method									2188		0		0		0		1		
toll:microcar									1		0		0		0		1		
toll:mofa									1		0		0		0		1		
toll:moped									2		0		0		0		1		
toll:motorcar									172		0		0		0		1		
toll:motorcycle									916		0		0		0		2		
toll:motorcycle:conditional							105		0		0		0		3		
toll:motorcycle:lanes								1		0		1		0		0		
toll:motor_vehicle								109		0		0		0		1		
toll:motor_vehicle:conditional							1		0		0		0		1		
toll:n2										4127		0		0		0		2		
toll:n2:backward								3		0		0		0		2		
toll:n2:forward									1		0		0		0		1		
toll:n3										20645		0		0		0		2		
toll:n3:forward									1		0		0		0		1		
toll:name									3		0		0		0		1		
toll:note									1		0		0		0		1		
toll:note:de									3		0		0		0		1		
toll:operator									3366		0		0		0		10		
toll:psv									77		0		0		0		1		
toll:sg_plate_vehicle								1		0		0		0		1		
toll:special									1236		0		0		0		10		
toll:start_date									10		0		0		0		1		
toll:taxi									1		0		0		0		1		
toll:vehicle									1		0		0		0		1		
tolltype:hgv									1202		0		0		0		1		
toll_1										9		0		0		0		2		
toll_booth									5		0		0		0		1		
toll_collect									7		0		0		0		1		
toll_method									1066		0		0		2		1		
toll_point									1		0		0		0		1		
toma										1057		0		0		0		53		
tomb										7856		13		0		1		76		
tomb:conflict									1		0		0		0		1		
tomb_count									2		0		0		0		2		
too										14		0		0		0		3		
tool										563		0		0		0		10		
tool:bicycle									1		0		0		0		1		
tool:rental									7		0		0		0		1		
tools										2		0		0		1		1		
tooltip										1		0		0		0		1		
top										7		0		0		0		2		
topiary										2		0		0		0		1		
topic										13		0		0		7		5		
topic:land									1		0		0		0		1		
topless										9		0		0		0		2		
topografix									1		0		0		0		1		
topography									1		0		0		0		1		
topology_t									1		0		0		0		1		
toponimia									9		0		0		0		1		
toponimo									110		0		0		0		27		
toponym										1147		0		0		1		27		
toponyme									24		0		0		0		11		
topo_carto									52		0		0		0		4		
top_ele										46386		0		0		0		8140		
top_soil									1		0		0		0		1		
top_width									931		0		0		0		100		
tor										22		0		0		0		6		
tora										4		0		0		0		4		
tora:05										1		0		0		0		1		
tora:23										1		0		0		0		1		
torowa										1		0		0		0		1		
torrent										19		0		0		0		1		
torrillo									6		0		0		0		1		
torture										1		0		0		0		1		
total area									36		0		0		0		36		
total_area									9		0		0		0		7		
total_floor_area								1		0		0		0		1		
total_height									2		0		0		0		1		
total_plots									28		0		0		0		23		
total_staff									11		0		0		0		7		
total_tracks									2		0		0		0		1		
total_vertical									1		0		0		0		1		
tot_hab										1585		0		0		0		27		
tot_viv										1585		0		0		0		22		
